id_exercise,DateTime_Start,n_poses,n_sets,n_reps,total_poses,seconds_rest_time,Class,Prob,count_pose_g,count_pose,count_rep,count_set,right_elbow_angles_pu,right_hip_angles_pu,right_knee_angles_pu,right_shoulder_angles_cu,right_hip_angles_cu,right_knee_angles_cu,right_shoulder_angles_fp,right_hip_angles_fp,right_ankle_angles_fp,right_hip_angles_fl,right_knee_angles_fl,left_knee_angles_fl,right_shoulder_angles_bd,right_hip_angles_bd,right_knee_angles_bd,left_knee_angles_bd,right_elbow_angles_bd,left_elbow_angles_bd,pose_trainer_cost_min,pose_trainer_cost_max,pose_user_cost
push_up,2023-04-08 19:57:29.542,3,2,1,6,5,push_up,29.0,1,1,1,1,165,176,178,,,,,,,,,,,,,,,,-1.54,13.34,69.0669
push_up,2023-04-08 19:57:32.320,3,2,1,6,5,push_up,26.0,2,2,1,1,69,176,179,,,,,,,,,,,,,,,,-11.9,42.86,62.38
push_up,2023-04-08 19:57:34.294,3,2,1,6,5,push_up,28.0,3,3,1,1,162,175,179,,,,,,,,,,,,,,,,-0.43,12.91,73.5364
push_up,2023-04-08 19:57:44.713,3,2,1,6,5,push_up,23.0,4,1,1,2,157,176,179,,,,,,,,,,,,,,,,-1.54,13.34,70.3883
push_up,2023-04-08 19:57:46.960,3,2,1,6,5,push_up,25.0,5,2,1,2,50,175,178,,,,,,,,,,,,,,,,-11.9,42.86,78.8776
push_up,2023-04-08 19:57:50.411,3,2,1,6,5,push_up,28.0,6,3,1,2,157,174,178,,,,,,,,,,,,,,,,-0.43,12.91,77.3935
