id_exercise,DateTime_Start,n_poses,n_sets,n_reps,total_poses,seconds_rest_time,Class,Prob,count_pose_g,count_pose,count_rep,count_set,right_elbow_angles_pu,right_hip_angles_pu,right_knee_angles_pu,right_shoulder_angles_cu,right_hip_angles_cu,right_knee_angles_cu,right_shoulder_angles_fp,right_hip_angles_fp,right_ankle_angles_fp,right_hip_angles_fl,right_knee_angles_fl,left_knee_angles_fl,right_shoulder_angles_bd,right_hip_angles_bd,right_knee_angles_bd,left_knee_angles_bd,right_elbow_angles_bd,left_elbow_angles_bd,pose_trainer_cost_min,pose_trainer_cost_max,pose_user_cost
push_up,2023-04-08 20:54:25.101,3,2,1,6,5,push_up,29.0,1,1,1,1,157,176,177,,,,,,,,,,,,,,,,-1.54,13.34,74.3624
push_up,2023-04-08 20:54:27.059,3,2,1,6,5,push_up,27.0,2,2,1,1,80,175,178,,,,,,,,,,,,,,,,-11.9,42.86,65.0485
push_up,2023-04-08 20:54:39.834,3,2,1,6,5,push_up,32.0,3,3,1,1,159,178,177,,,,,,,,,,,,,,,,-0.43,12.91,59.9322
push_up,2023-04-08 20:55:08.261,3,2,1,6,5,push_up,28.0,4,1,1,2,160,175,179,,,,,,,,,,,,,,,,-1.54,13.34,75.182
push_up,2023-04-08 20:55:11.838,3,2,1,6,5,push_up,28.0,5,2,1,2,63,174,179,,,,,,,,,,,,,,,,-11.9,42.86,80.2651
push_up,2023-04-08 20:55:33.088,3,2,1,6,5,push_up,38.0,6,3,1,2,157,178,178,,,,,,,,,,,,,,,,-0.43,12.91,60.8775
