id_exercise|DateTime_Start|DateTime_End|n_poses|n_sets|n_reps|total_poses|seconds_rest_time|Class|Prob|count_pose_g|count_pose|count_rep|count_set|right_elbow_angles_pu|right_hip_angles_pu|right_knee_angles_pu|right_shoulder_angles_cu|right_hip_angles_cu|right_knee_angles_cu|right_shoulder_angles_fp|right_hip_angles_fp|right_ankle_angles_fp|right_hip_angles_fl|right_knee_angles_fl|left_knee_angles_fl|right_shoulder_angles_bd|right_hip_angles_bd|right_knee_angles_bd|left_knee_angles_bd|right_elbow_angles_bd|left_elbow_angles_bd|pose_trainer_cost_min|pose_trainer_cost_max|pose_user_cost
push_up|2023-05-28 03:15:38.492|2023-05-28 03:15:44.185|3|1|1|3|2|push_up|32.0|1|1|1|1|156|173|177||||||||||||||||0|99|64.159
push_up|2023-05-28 03:15:44.185|2023-05-28 03:15:49.289|3|1|1|3|2|push_up|52.0|2|2|1|1|47|173|177||||||||||||||||0|99|60.7957
push_up|2023-05-28 03:15:49.289|2023-05-28 03:15:51.819|3|1|1|3|2|push_up|25.0|3|3|1|1|157|175|178||||||||||||||||0|99|66.6669
