id_exercise,DateTime_Start,n_poses,n_sets,n_reps,total_poses,seconds_rest_time,Class,Prob,count_pose_g,count_pose,count_rep,count_set,right_elbow_angles_pu,right_hip_angles_pu,right_knee_angles_pu,right_shoulder_angles_cu,right_hip_angles_cu,right_knee_angles_cu,right_shoulder_angles_fp,right_hip_angles_fp,right_ankle_angles_fp,right_hip_angles_fl,right_knee_angles_fl,left_knee_angles_fl,right_shoulder_angles_bd,right_hip_angles_bd,right_knee_angles_bd,left_knee_angles_bd,right_elbow_angles_bd,left_elbow_angles_bd,pose_trainer_cost_min,pose_trainer_cost_max,pose_user_cost
push_up,2023-04-08 23:56:39.270,3,2,1,6,5,push_up,31.0,1,1,1,1,157,176,179,,,,,,,,,,,,,,,,-1.54,13.34,79.0317
push_up,2023-04-08 23:56:41.665,3,2,1,6,5,push_up,27.0,2,2,1,1,74,177,178,,,,,,,,,,,,,,,,-11.9,42.86,66.4901
push_up,2023-04-08 23:56:43.804,3,2,1,6,5,push_up,28.0,3,3,1,1,162,174,176,,,,,,,,,,,,,,,,-0.43,12.91,64.5217
push_up,2023-04-08 23:57:08.562,3,2,1,6,5,push_up,29.0,4,1,1,2,158,175,178,,,,,,,,,,,,,,,,-1.54,13.34,65.3027
push_up,2023-04-08 23:57:10.343,3,2,1,6,5,push_up,28.0,5,2,1,2,86,175,179,,,,,,,,,,,,,,,,-11.9,42.86,63.0013
push_up,2023-04-08 23:57:12.787,3,2,1,6,5,push_up,30.0,6,3,1,2,163,173,176,,,,,,,,,,,,,,,,-0.43,12.91,66.768
