id_exercise|DateTime_Start|DateTime_End|n_poses|n_sets|n_reps|total_poses|seconds_rest_time|Class|Prob|count_pose_g|count_pose|count_rep|count_set|right_elbow_angles_pu|right_hip_angles_pu|right_knee_angles_pu|right_shoulder_angles_cu|right_hip_angles_cu|right_knee_angles_cu|right_shoulder_angles_fp|right_hip_angles_fp|right_ankle_angles_fp|right_hip_angles_fl|right_knee_angles_fl|left_knee_angles_fl|right_shoulder_angles_bd|right_hip_angles_bd|right_knee_angles_bd|left_knee_angles_bd|right_elbow_angles_bd|left_elbow_angles_bd|pose_trainer_cost_min|pose_trainer_cost_max|pose_user_cost
curl_up|2023-06-11 21:02:31.512|2023-06-11 21:02:38.249|3|1|1|3|5|curl_up|82.0|1|1|1|1||||36|130|62|||||||||||||0.05|16.6|16.0429
curl_up|2023-06-11 21:02:38.249|2023-06-11 21:02:40.827|3|1|1|3|5|curl_up|76.0|2|2|1|1||||13|122|62|||||||||||||9.55|16.6|14.9265
curl_up|2023-06-11 21:02:40.827|2023-06-11 21:02:45.165|3|1|1|3|5|curl_up|59.0|3|3|1|1||||38|135|59|||||||||||||0.05|16.6|15.3585
