id_exercise,DateTime_Start,n_poses,n_sets,n_reps,total_poses,seconds_rest_time,Class,Prob,count_pose_g,count_pose,count_rep,count_set,right_elbow_angles_pu,right_hip_angles_pu,right_knee_angles_pu,right_shoulder_angles_cu,right_hip_angles_cu,right_knee_angles_cu,right_shoulder_angles_fp,right_hip_angles_fp,right_ankle_angles_fp,right_hip_angles_fl,right_knee_angles_fl,left_knee_angles_fl,right_shoulder_angles_bd,right_hip_angles_bd,right_knee_angles_bd,left_knee_angles_bd,right_elbow_angles_bd,left_elbow_angles_bd,pose_trainer_cost_min,pose_trainer_cost_max,pose_user_cost
push_up,2023-04-09 00:43:06.235,3,2,1,6,5,push_up,38.0,1,1,1,1,163,177,178,,,,,,,,,,,,,,,,-1.54,13.34,53.9494
push_up,2023-04-09 00:43:08.028,3,2,1,6,5,push_up,44.0,2,2,1,1,54,174,179,,,,,,,,,,,,,,,,-11.9,42.86,61.6709
push_up,2023-04-09 00:43:11.474,3,2,1,6,5,push_up,38.0,3,3,1,1,157,177,178,,,,,,,,,,,,,,,,-0.43,12.91,56.1468
push_up,2023-04-09 00:43:21.431,3,2,1,6,5,push_up,30.0,4,1,1,2,169,176,177,,,,,,,,,,,,,,,,-1.54,13.34,50.1817
push_up,2023-04-09 00:43:45.114,3,2,1,6,5,push_up,29.0,5,2,1,2,69,178,177,,,,,,,,,,,,,,,,-11.9,42.86,87.97
push_up,2023-04-09 00:43:49.400,3,2,1,6,5,push_up,30.0,6,3,1,2,158,171,175,,,,,,,,,,,,,,,,-0.43,12.91,60.3036
