id_exercise,DateTime_Start,DateTime_End,n_poses,n_sets,n_reps,total_poses,seconds_rest_time,Class,Prob,count_pose_g,count_pose,count_rep,count_set,right_elbow_angles_pu,right_hip_angles_pu,right_knee_angles_pu,right_shoulder_angles_cu,right_hip_angles_cu,right_knee_angles_cu,right_shoulder_angles_fp,right_hip_angles_fp,right_ankle_angles_fp,right_hip_angles_fl,right_knee_angles_fl,left_knee_angles_fl,right_shoulder_angles_bd,right_hip_angles_bd,right_knee_angles_bd,left_knee_angles_bd,right_elbow_angles_bd,left_elbow_angles_bd,pose_trainer_cost_min,pose_trainer_cost_max,pose_user_cost
push_up,2023-04-17 01:17:19.230,2023-04-17 01:17:20.881,3,2,1,6,5,push_up,33.0,1,1,1,1,163,175,179,,,,,,,,,,,,,,,,-1.54,13.34,68.5165
push_up,2023-04-17 01:17:20.881,2023-04-17 01:17:25.952,3,2,1,6,5,push_up,35.0,2,2,1,1,53,178,179,,,,,,,,,,,,,,,,-11.9,42.86,63.3215
push_up,2023-04-17 01:17:25.952,2023-04-17 01:17:27.607,3,2,1,6,5,push_up,32.0,3,3,1,1,160,175,177,,,,,,,,,,,,,,,,-0.43,12.91,64.1587
push_up,2023-04-17 01:17:27.607,2023-04-17 01:17:40.901,3,2,1,6,5,push_up,38.0,4,1,1,2,163,178,174,,,,,,,,,,,,,,,,-1.54,13.34,61.7581
push_up,2023-04-17 01:17:40.901,2023-04-17 01:17:42.963,3,2,1,6,5,push_up,31.0,5,2,1,2,67,173,175,,,,,,,,,,,,,,,,-11.9,42.86,73.0292
push_up,2023-04-17 01:17:42.963,2023-04-17 01:17:47.448,3,2,1,6,5,push_up,38.0,6,3,1,2,162,176,176,,,,,,,,,,,,,,,,-0.43,12.91,52.3766
