pose,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_shoulder_angles,right_hip_angles,right_ankle_angles
1,0.0790972113609314,0.3902772068977356,-0.07649204879999161,0.9998112320899963,0.06849420070648193,0.3422839641571045,-0.10214976221323013,0.9998376369476318,0.06960129737854004,0.33559924364089966,-0.10219380259513855,0.9998383522033691,0.0707533061504364,0.3278542160987854,-0.10232318192720413,0.9998700618743896,0.06757521629333496,0.34410974383354187,-0.05937591567635536,0.9996953010559082,0.06794324517250061,0.3392094373703003,-0.059383902698755264,0.9996308088302612,0.0682879090309143,0.33341166377067566,-0.05924837663769722,0.9997408986091614,0.09122353792190552,0.28987208008766174,-0.15121357142925262,0.9997164607048035,0.08870381861925125,0.2945127785205841,0.04021354764699936,0.9996169805526733,0.09916090965270996,0.39822250604629517,-0.08840782195329666,0.9995599389076233,0.09785902500152588,0.4001801609992981,-0.03351329639554024,0.9995170831680298,0.182230606675148,0.4273308217525482,-0.24396122992038727,0.9996138215065002,0.2003343552350998,0.37577974796295166,0.20828016102313995,0.9986879229545593,0.205165296792984,0.7882509231567383,-0.21225307881832123,0.9760177135467529,0.22262689471244812,0.7109118103981018,0.2520972788333893,0.24212180078029633,0.08850596100091934,0.7296280264854431,-0.021820316091179848,0.9480744004249573,0.1070016622543335,0.7149724960327148,0.1771564781665802,0.32271161675453186,0.056962400674819946,0.7154862284660339,-0.02912711352109909,0.9191008806228638,0.07243272662162781,0.7107158899307251,0.16549906134605408,0.3257139027118683,0.05670207738876343,0.6843352317810059,-0.01674836501479149,0.917427659034729,0.06918936967849731,0.686820387840271,0.14913946390151978,0.32531091570854187,0.06968623399734497,0.6848257780075073,-0.011103186756372452,0.9049050211906433,0.0838581919670105,0.684600293636322,0.16266022622585297,0.3022128641605377,0.42088279128074646,0.7249132394790649,-0.1429746001958847,0.9994059801101685,0.42143163084983826,0.6766376495361328,0.14275899529457092,0.999060332775116,0.6698459982872009,0.7681365013122559,-0.14780370891094208,0.9350619316101074,0.6533235907554626,0.7171266674995422,0.13993661105632782,0.48350441455841064,0.8803415298461914,0.7138240933418274,-0.09721240401268005,0.9774190187454224,0.8405649662017822,0.6985534429550171,0.2407509684562683,0.7085854411125183,0.8941320180892944,0.6388165950775146,-0.08979010581970215,0.9726531505584717,0.8633612394332886,0.6178486347198486,0.24741476774215698,0.7233039140701294,0.9571929574012756,0.7886766195297241,-0.17629586160182953,0.9802129864692688,0.9119685292243958,0.7624831199645996,0.1799493283033371,0.8575624227523804,53.03287687200662,156.00550006201703,150.71549478914085
2,0.08153539896011353,0.39972156286239624,-0.12472935765981674,0.9998290538787842,0.06842085719108582,0.35571759939193726,-0.15502195060253143,0.999861478805542,0.06915640830993652,0.34842216968536377,-0.15499086678028107,0.9998735189437866,0.06993633508682251,0.34059423208236694,-0.15503491461277008,0.9999014139175415,0.06774157285690308,0.35891443490982056,-0.1116485521197319,0.9997857213020325,0.06787902116775513,0.3541009724140167,-0.11155188828706741,0.9997281432151794,0.06800130009651184,0.34830912947654724,-0.11147291958332062,0.9997990727424622,0.08755886554718018,0.2881825268268585,-0.2054881900548935,0.9996532201766968,0.08577772229909897,0.2931780219078064,-0.01941676437854767,0.9995495676994324,0.10367336869239807,0.3987407684326172,-0.13609431684017181,0.999427855014801,0.1034865751862526,0.40310460329055786,-0.08123006671667099,0.9993245601654053,0.19879554212093353,0.39796823263168335,-0.29362955689430237,0.9996029734611511,0.22166427969932556,0.30713266134262085,0.14665618538856506,0.9957584738731384,0.24346722662448883,0.8030136823654175,-0.23010887205600739,0.9898074269294739,0.2571290135383606,0.6917333602905273,0.16841131448745728,0.5156451463699341,0.13231489062309265,0.7491432428359985,-0.049035657197237015,0.9595242142677307,0.15251877903938293,0.7240251302719116,0.10611778497695923,0.3341628909111023,0.10188186168670654,0.7510263323783875,-0.07036392390727997,0.9381106495857239,0.11383479833602905,0.7329913973808289,0.10169222950935364,0.260994553565979,0.10249435901641846,0.7113783955574036,-0.0749318078160286,0.9337084889411926,0.11152014136314392,0.7048467993736267,0.09837242215871811,0.24731312692165375,0.11370968818664551,0.7025951147079468,-0.046776819974184036,0.9229211807250977,0.12361869215965271,0.6935802102088928,0.10015736520290375,0.24078011512756348,0.4737376570701599,0.4562227129936218,-0.11923713982105255,0.9991433620452881,0.4686116874217987,0.39757391810417175,0.1193113699555397,0.9973003268241882,0.7023373246192932,0.5433627963066101,-0.0967145785689354,0.9135024547576904,0.6803324222564697,0.5161484479904175,0.17299073934555054,0.39974740147590637,0.9216784238815308,0.6162503361701965,-0.10066249966621399,0.9255699515342712,0.8545597195625305,0.5614535808563232,0.26912200450897217,0.4905681908130646,0.9655096530914307,0.5869713425636292,-0.10549906641244888,0.9467464089393616,0.8886932134628296,0.5431397557258606,0.27828386425971985,0.5969313979148865,0.9073115587234497,0.8077284097671509,-0.18709701299667358,0.8891757130622864,0.8497166633605957,0.7525152564048767,0.2501850426197052,0.6456981301307678,70.42781786811241,175.75798631961402,88.57588417996143
3,0.0790972113609314,0.3902772068977356,-0.07649204879999161,0.9998112320899963,0.06849420070648193,0.3422839641571045,-0.10214976221323013,0.9998376369476318,0.06960129737854004,0.33559924364089966,-0.10219380259513855,0.9998383522033691,0.0707533061504364,0.3278542160987854,-0.10232318192720413,0.9998700618743896,0.06757521629333496,0.34410974383354187,-0.05937591567635536,0.9996953010559082,0.06794324517250061,0.3392094373703003,-0.059383902698755264,0.9996308088302612,0.0682879090309143,0.33341166377067566,-0.05924837663769722,0.9997408986091614,0.09122353792190552,0.28987208008766174,-0.15121357142925262,0.9997164607048035,0.08870381861925125,0.2945127785205841,0.04021354764699936,0.9996169805526733,0.09916090965270996,0.39822250604629517,-0.08840782195329666,0.9995599389076233,0.09785902500152588,0.4001801609992981,-0.03351329639554024,0.9995170831680298,0.182230606675148,0.4273308217525482,-0.24396122992038727,0.9996138215065002,0.2003343552350998,0.37577974796295166,0.20828016102313995,0.9986879229545593,0.205165296792984,0.7882509231567383,-0.21225307881832123,0.9760177135467529,0.22262689471244812,0.7109118103981018,0.2520972788333893,0.24212180078029633,0.08850596100091934,0.7296280264854431,-0.021820316091179848,0.9480744004249573,0.1070016622543335,0.7149724960327148,0.1771564781665802,0.32271161675453186,0.056962400674819946,0.7154862284660339,-0.02912711352109909,0.9191008806228638,0.07243272662162781,0.7107158899307251,0.16549906134605408,0.3257139027118683,0.05670207738876343,0.6843352317810059,-0.01674836501479149,0.917427659034729,0.06918936967849731,0.686820387840271,0.14913946390151978,0.32531091570854187,0.06968623399734497,0.6848257780075073,-0.011103186756372452,0.9049050211906433,0.0838581919670105,0.684600293636322,0.16266022622585297,0.3022128641605377,0.42088279128074646,0.7249132394790649,-0.1429746001958847,0.9994059801101685,0.42143163084983826,0.6766376495361328,0.14275899529457092,0.999060332775116,0.6698459982872009,0.7681365013122559,-0.14780370891094208,0.9350619316101074,0.6533235907554626,0.7171266674995422,0.13993661105632782,0.48350441455841064,0.8803415298461914,0.7138240933418274,-0.09721240401268005,0.9774190187454224,0.8405649662017822,0.6985534429550171,0.2407509684562683,0.7085854411125183,0.8941320180892944,0.6388165950775146,-0.08979010581970215,0.9726531505584717,0.8633612394332886,0.6178486347198486,0.24741476774215698,0.7233039140701294,0.9571929574012756,0.7886766195297241,-0.17629586160182953,0.9802129864692688,0.9119685292243958,0.7624831199645996,0.1799493283033371,0.8575624227523804,53.03287687200662,156.00550006201703,150.71549478914085
