id_exercise|DateTime_Start|DateTime_End|n_poses|n_sets|n_reps|total_poses|seconds_rest_time|Class|Prob|count_pose_g|count_pose|count_rep|count_set|right_elbow_angles_pu|right_hip_angles_pu|right_knee_angles_pu|right_shoulder_angles_cu|right_hip_angles_cu|right_knee_angles_cu|right_shoulder_angles_fp|right_hip_angles_fp|right_ankle_angles_fp|right_hip_angles_fl|right_knee_angles_fl|left_knee_angles_fl|right_shoulder_angles_bd|right_hip_angles_bd|right_knee_angles_bd|left_knee_angles_bd|right_elbow_angles_bd|left_elbow_angles_bd|pose_trainer_cost_min|pose_trainer_cost_max|pose_user_cost
forward_lunge|2023-04-26 22:25:20.145|2023-04-26 22:25:21.888|5|2|1|10|5|forward_lunge|53.0|1|1|1|1||||||||||178|170|167|||||||2.32|21.46|26.3055
forward_lunge|2023-04-26 22:25:21.888|2023-04-26 22:25:45.131|5|2|1|10|5|forward_lunge|40.0|2|2|1|1||||||||||170|103|90|||||||17.7|28.75|21.4183
forward_lunge|2023-04-26 22:25:45.131|2023-04-26 22:25:48.934|5|2|1|10|5|forward_lunge|55.0|3|3|1|1||||||||||170|161|172|||||||2.32|21.46|27.2016
forward_lunge|2023-04-26 22:25:48.934|2023-04-26 22:25:55.133|5|2|1|10|5|forward_lunge|33.0|4|4|1|1||||||||||78|76|89|||||||20.55|23.7|22.7582
forward_lunge|2023-04-26 22:25:55.133|2023-04-26 22:25:58.827|5|2|1|10|5|forward_lunge|56.0|5|5|1|1||||||||||170|164|162|||||||2.32|21.46|27.7637
forward_lunge|2023-04-26 22:25:58.827|2023-04-26 22:26:05.403|5|2|1|10|5|forward_lunge|49.0|6|1|1|2||||||||||173|172|159|||||||2.32|21.46|27.484
forward_lunge|2023-04-26 22:26:05.403|2023-04-26 22:26:15.793|5|2|1|10|5|forward_lunge|40.0|7|2|1|2||||||||||168|101|84|||||||17.7|28.75|20.8043
forward_lunge|2023-04-26 22:26:15.793|2023-04-26 22:26:28.468|5|2|1|10|5|forward_lunge|38.0|8|3|1|2||||||||||178|140|127|||||||2.32|21.46|28.1968
forward_lunge|2023-04-26 22:26:28.468|2023-04-26 22:26:36.376|5|2|1|10|5|forward_lunge|33.0|9|4|1|2||||||||||80|75|87|||||||20.55|23.7|22.0553
forward_lunge|2023-04-26 22:26:36.376|2023-04-26 22:26:39.925|5|2|1|10|5|forward_lunge|55.0|10|5|1|2||||||||||165|172|147|||||||2.32|21.46|28.0227
