id_exercise|DateTime_Start|DateTime_End|n_poses|n_sets|n_reps|total_poses|seconds_rest_time|Class|Prob|count_pose_g|count_pose|count_rep|count_set|right_elbow_angles_pu|right_hip_angles_pu|right_knee_angles_pu|right_shoulder_angles_cu|right_hip_angles_cu|right_knee_angles_cu|right_shoulder_angles_fp|right_hip_angles_fp|right_ankle_angles_fp|right_hip_angles_fl|right_knee_angles_fl|left_knee_angles_fl|right_shoulder_angles_bd|right_hip_angles_bd|right_knee_angles_bd|left_knee_angles_bd|right_elbow_angles_bd|left_elbow_angles_bd|pose_trainer_cost_min|pose_trainer_cost_max|pose_user_cost
push_up|2023-05-20 02:33:02.032|2023-05-20 02:33:03.002|3|1|1|3|1|push_up|27.0|1|1|1|1|168|172|178||||||||||||||||0|999|56.2139
push_up|2023-05-20 02:33:03.002|2023-05-20 02:33:09.942|3|1|1|3|1|push_up|34.0|2|2|1|1|54|179|175||||||||||||||||0|999|64.3686
push_up|2023-05-20 02:33:09.942|2023-05-20 02:33:22.020|3|1|1|3|1|push_up|29.0|3|3|1|1|176|174|179||||||||||||||||0|999|46.2272
