pose,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_shoulder_angles,right_hip_angles,right_knee_angles
1,0.10546252131462097,0.5358409881591797,0.07443773001432419,0.9999828338623047,0.09003593772649765,0.572384238243103,0.08710459619760513,0.999962568283081,0.09021854400634766,0.5756024122238159,0.08706215769052505,0.9999551773071289,0.09068483114242554,0.5785800814628601,0.08696422725915909,0.9999692440032959,0.08988379687070847,0.5832876563072205,0.03441423550248146,0.9999781847000122,0.09015542268753052,0.5939159989356995,0.034390922635793686,0.9999794960021973,0.09094744920730591,0.6056214570999146,0.03430026024580002,0.9999806880950928,0.10205957293510437,0.6358327269554138,0.1897948682308197,0.9999537467956543,0.10407420992851257,0.6670648455619812,-0.04390639066696167,0.9999874830245972,0.12534818053245544,0.5470203161239624,0.1187356486916542,0.9999287128448486,0.12583914399147034,0.5627532005310059,0.05065649002790451,0.999967098236084,0.21643957495689392,0.6511260867118835,0.35743939876556396,0.9997976422309875,0.19163674116134644,0.6859899759292603,-0.18413326144218445,0.9999845027923584,0.3577970564365387,0.49470677971839905,0.18897701799869537,0.12767410278320312,0.3512631058692932,0.48649170994758606,-0.11191364377737045,0.9782866835594177,0.2810632586479187,0.43090394139289856,-0.18036198616027832,0.31435200572013855,0.28390592336654663,0.42888689041137695,0.2626870572566986,0.881151020526886,0.25569552183151245,0.4379052221775055,-0.22273363173007965,0.3311300575733185,0.25776422023773193,0.42900973558425903,0.2969147562980652,0.8234530687332153,0.24820487201213837,0.4571574330329895,-0.18666322529315948,0.3248125910758972,0.25655537843704224,0.4557560980319977,0.28942641615867615,0.8105707168579102,0.2579921782016754,0.46274274587631226,-0.18019898235797882,0.29036107659339905,0.26186227798461914,0.4657137095928192,0.2759906053543091,0.8128111958503723,0.5172946453094482,0.6158051490783691,0.16087566316127777,0.9996874332427979,0.5175601840019226,0.6546695828437805,-0.16074645519256592,0.9997283816337585,0.6844799518585205,0.19972437620162964,0.13522255420684814,0.5102025866508484,0.7035187482833862,0.18041867017745972,-0.17831464111804962,0.9830024838447571,0.8074856996536255,0.6356489062309265,0.21902534365653992,0.6736714243888855,0.8313208818435669,0.6834222078323364,-0.10447267442941666,0.9920296669006348,0.7884373068809509,0.7424116134643555,0.22676366567611694,0.724791407585144,0.8168543577194214,0.7835695147514343,-0.09025141596794128,0.9834845662117004,0.9156236052513123,0.7028535008430481,0.21170073747634888,0.770067036151886,0.9538196325302124,0.7666119337081909,-0.09554179012775421,0.9867379069328308,23.96313577790967,137.04143108716684,77.72492103711417
2,0.2860068082809448,0.18878871202468872,0.12939603626728058,0.9999825954437256,0.2684095501899719,0.16089677810668945,0.14823810756206512,0.9999746084213257,0.2674190104007721,0.16133156418800354,0.14818508923053741,0.9999783039093018,0.2663273513317108,0.1618107557296753,0.14812743663787842,0.9999814033508301,0.2645837664604187,0.16692611575126648,0.09023232758045197,0.9999793767929077,0.26037898659706116,0.17252877354621887,0.09018480777740479,0.9999841451644897,0.25527235865592957,0.1789608597755432,0.09019512683153152,0.9999821186065674,0.2436429262161255,0.21439358592033386,0.24275998771190643,0.9999831914901733,0.22752444446086884,0.2359640747308731,-0.017489764839410782,0.9999829530715942,0.2928529381752014,0.2391870617866516,0.16703496873378754,0.9999269247055054,0.28825289011001587,0.24558976292610168,0.09110487252473831,0.9999474287033081,0.2882833182811737,0.41860947012901306,0.35289502143859863,0.9997202754020691,0.25860661268234253,0.47266966104507446,-0.1459374576807022,0.9999785423278809,0.4293370544910431,0.45426926016807556,0.19946588575839996,0.13952918350696564,0.45482683181762695,0.4267154633998871,-0.08186961710453033,0.9867730736732483,0.3754034638404846,0.3179609179496765,-0.14414770901203156,0.15047164261341095,0.3894374370574951,0.2963078022003174,0.28292834758758545,0.8857351541519165,0.35817551612854004,0.30002841353416443,-0.18070949614048004,0.1589747816324234,0.36852139234542847,0.26670897006988525,0.3225769102573395,0.7949039340019226,0.3458439111709595,0.3187757134437561,-0.1462709605693817,0.15654131770133972,0.3583604395389557,0.29567450284957886,0.3240785598754883,0.7983999848365784,0.3506324887275696,0.33402419090270996,-0.14337681233882904,0.14626796543598175,0.3634934425354004,0.31287118792533875,0.29955485463142395,0.793891966342926,0.513149082660675,0.6603061556816101,0.15175896883010864,0.9997422099113464,0.5215549468994141,0.7322688102722168,-0.15145690739154816,0.9997207522392273,0.6631455421447754,0.2368478924036026,0.16786816716194153,0.6169439554214478,0.7053492665290833,0.2666704058647156,-0.16929230093955994,0.9926361441612244,0.7871915698051453,0.6748178601264954,0.19851505756378174,0.7389962673187256,0.8415004014968872,0.7178100943565369,-0.14304736256599426,0.9949154853820801,0.7663767337799072,0.7625753879547119,0.20087791979312897,0.7627887725830078,0.8213484883308411,0.8122432231903076,-0.12451451271772385,0.990610659122467,0.8915569186210632,0.7455518245697021,0.19054128229618073,0.7445400357246399,0.9571240544319153,0.7921664714813232,-0.08004540205001831,0.9879332184791565,28.39301942138299,109.9426968594185,77.83497012971306
3,0.10546252131462097,0.5358409881591797,0.07443773001432419,0.9999828338623047,0.09003593772649765,0.572384238243103,0.08710459619760513,0.999962568283081,0.09021854400634766,0.5756024122238159,0.08706215769052505,0.9999551773071289,0.09068483114242554,0.5785800814628601,0.08696422725915909,0.9999692440032959,0.08988379687070847,0.5832876563072205,0.03441423550248146,0.9999781847000122,0.09015542268753052,0.5939159989356995,0.034390922635793686,0.9999794960021973,0.09094744920730591,0.6056214570999146,0.03430026024580002,0.9999806880950928,0.10205957293510437,0.6358327269554138,0.1897948682308197,0.9999537467956543,0.10407420992851257,0.6670648455619812,-0.04390639066696167,0.9999874830245972,0.12534818053245544,0.5470203161239624,0.1187356486916542,0.9999287128448486,0.12583914399147034,0.5627532005310059,0.05065649002790451,0.999967098236084,0.21643957495689392,0.6511260867118835,0.35743939876556396,0.9997976422309875,0.19163674116134644,0.6859899759292603,-0.18413326144218445,0.9999845027923584,0.3577970564365387,0.49470677971839905,0.18897701799869537,0.12767410278320312,0.3512631058692932,0.48649170994758606,-0.11191364377737045,0.9782866835594177,0.2810632586479187,0.43090394139289856,-0.18036198616027832,0.31435200572013855,0.28390592336654663,0.42888689041137695,0.2626870572566986,0.881151020526886,0.25569552183151245,0.4379052221775055,-0.22273363173007965,0.3311300575733185,0.25776422023773193,0.42900973558425903,0.2969147562980652,0.8234530687332153,0.24820487201213837,0.4571574330329895,-0.18666322529315948,0.3248125910758972,0.25655537843704224,0.4557560980319977,0.28942641615867615,0.8105707168579102,0.2579921782016754,0.46274274587631226,-0.18019898235797882,0.29036107659339905,0.26186227798461914,0.4657137095928192,0.2759906053543091,0.8128111958503723,0.5172946453094482,0.6158051490783691,0.16087566316127777,0.9996874332427979,0.5175601840019226,0.6546695828437805,-0.16074645519256592,0.9997283816337585,0.6844799518585205,0.19972437620162964,0.13522255420684814,0.5102025866508484,0.7035187482833862,0.18041867017745972,-0.17831464111804962,0.9830024838447571,0.8074856996536255,0.6356489062309265,0.21902534365653992,0.6736714243888855,0.8313208818435669,0.6834222078323364,-0.10447267442941666,0.9920296669006348,0.7884373068809509,0.7424116134643555,0.22676366567611694,0.724791407585144,0.8168543577194214,0.7835695147514343,-0.09025141596794128,0.9834845662117004,0.9156236052513123,0.7028535008430481,0.21170073747634888,0.770067036151886,0.9538196325302124,0.7666119337081909,-0.09554179012775421,0.9867379069328308,23.96313577790967,137.04143108716684,77.72492103711417
