pose,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_elbow_angles,right_hip_angles,right_knee_angles
1,0.26809316873550415,0.39119696617126465,-0.09078583121299744,0.9998036026954651,0.2577119767665863,0.369325190782547,-0.11718515306711197,0.9997749924659729,0.2583913505077362,0.36568039655685425,-0.11727794259786606,0.9997488856315613,0.25905489921569824,0.3618631958961487,-0.1172674372792244,0.9997753500938416,0.2572207450866699,0.3706718385219574,-0.07568928599357605,0.9997709393501282,0.2575213611125946,0.3679869771003723,-0.07573233544826508,0.9997944235801697,0.2578311562538147,0.3648136258125305,-0.0757376179099083,0.9998656511306763,0.2742433547973633,0.3313071131706238,-0.17333731055259705,0.9995253086090088,0.2727489471435547,0.3337275981903076,0.007232816889882088,0.9997789263725281,0.2865569293498993,0.39063963294029236,-0.10665442049503326,0.9997217059135437,0.28656941652297974,0.3925427198410034,-0.05375966429710388,0.9996569156646729,0.3658296465873718,0.38519492745399475,-0.2724551856517792,0.9996629953384399,0.3735812306404114,0.3447395861148834,0.15077908337116241,0.999620795249939,0.399926096200943,0.608739972114563,-0.2962040901184082,0.9864262342453003,0.4029094874858856,0.5422419309616089,0.1626141220331192,0.3017914295196533,0.4038506746292114,0.8111362457275391,-0.25891634821891785,0.9746792316436768,0.40474313497543335,0.6952093839645386,0.06256000697612762,0.4086495339870453,0.37837857007980347,0.8358432054519653,-0.30737799406051636,0.9629173874855042,0.3867783546447754,0.6958277821540833,0.060373786836862564,0.40800681710243225,0.37289881706237793,0.8242394924163818,-0.2791968882083893,0.9612030982971191,0.3837858736515045,0.7013110518455505,0.013276507146656513,0.4084455966949463,0.38467374444007874,0.8156445622444153,-0.24812565743923187,0.9409027099609375,0.3919529616832733,0.7093731164932251,0.039374787360429764,0.4136444330215454,0.5668541789054871,0.5077360272407532,-0.12489602714776993,0.9982985854148865,0.5655510425567627,0.4687028229236603,0.12463530898094177,0.9962967038154602,0.7186611294746399,0.5891382694244385,-0.0563916340470314,0.943326473236084,0.7088760137557983,0.5705243349075317,0.20792098343372345,0.46682000160217285,0.8674012422561646,0.646652340888977,0.041225407272577286,0.9822861552238464,0.8399286866188049,0.6211369633674622,0.32964327931404114,0.7530969381332397,0.8986966609954834,0.6373437643051147,0.04607071354985237,0.9893935918807983,0.8629646897315979,0.6035150289535522,0.3399013578891754,0.8513904809951782,0.8646851778030396,0.7565189003944397,-0.030836699530482292,0.9761115312576294,0.8380284309387207,0.7088270783424377,0.29664719104766846,0.8814789056777954,167.14612673437796,177.7385112485555,175.4976110383178
2,0.22770389914512634,0.729120671749115,-0.008409740403294563,0.9998354911804199,0.21501734852790833,0.7129350900650024,-0.03406525030732155,0.9998145699501038,0.21523557603359222,0.7103698253631592,-0.034107595682144165,0.9997313618659973,0.2154243290424347,0.7076250314712524,-0.034166064113378525,0.999797523021698,0.2142268419265747,0.7129998803138733,0.0022081928327679634,0.9998677968978882,0.213902086019516,0.7105678915977478,0.002222386421635747,0.9998476505279541,0.21358609199523926,0.7079595923423767,0.0022049937397241592,0.9999169111251831,0.22491730749607086,0.6808715462684631,-0.08146409690380096,0.99959796667099,0.2228315770626068,0.6817559599876404,0.07763353735208511,0.9998356103897095,0.2423609495162964,0.7226461172103882,-0.019324863329529762,0.9994646906852722,0.24238207936286926,0.7229887843132019,0.02694157138466835,0.9995260238647461,0.2959892153739929,0.6692787408828735,-0.1413736343383789,0.9986382126808167,0.31190168857574463,0.5785160064697266,0.18571527302265167,0.9982402324676514,0.4062803089618683,0.6470659971237183,-0.18294976651668549,0.9602547883987427,0.41051095724105835,0.5238136053085327,0.24857792258262634,0.07071693241596222,0.4039766788482666,0.7953501343727112,-0.12523306906223297,0.7963637113571167,0.4034319221973419,0.6507583856582642,0.23523551225662231,0.075514055788517,0.38160082697868347,0.8127524256706238,-0.13882561028003693,0.7094467878341675,0.3879433870315552,0.665061354637146,0.24123354256153107,0.0929596945643425,0.3725825846195221,0.8041115403175354,-0.10307324677705765,0.6970617175102234,0.3841584622859955,0.6810493469238281,0.21474559605121613,0.0930275022983551,0.37941738963127136,0.7951307892799377,-0.10777026414871216,0.6548780202865601,0.38977494835853577,0.6823551654815674,0.2229958176612854,0.0907159373164177,0.5107438564300537,0.6813176274299622,-0.11923001706600189,0.9944342970848083,0.504543125629425,0.6176015138626099,0.11933881789445877,0.9877645373344421,0.6760669350624084,0.6827187538146973,-0.09639544039964676,0.9159958958625793,0.6688554883003235,0.6445050835609436,0.11515609920024872,0.3821703791618347,0.8301630616188049,0.6674375534057617,-0.07549751549959183,0.9480568766593933,0.8106822967529297,0.6305140256881714,0.143972247838974,0.550072968006134,0.8608092665672302,0.6344348788261414,-0.07501979917287827,0.9670557379722595,0.8358466625213623,0.5960583090782166,0.14184698462486267,0.6310394406318665,0.8490272164344788,0.7548642158508301,-0.1362491399049759,0.9577847123146057,0.8227683305740356,0.7104892730712891,0.09173695743083954,0.6976612210273743,82.02663214228551,178.49526081001005,176.49033237933136
3,0.26809316873550415,0.39119696617126465,-0.09078583121299744,0.9998036026954651,0.2577119767665863,0.369325190782547,-0.11718515306711197,0.9997749924659729,0.2583913505077362,0.36568039655685425,-0.11727794259786606,0.9997488856315613,0.25905489921569824,0.3618631958961487,-0.1172674372792244,0.9997753500938416,0.2572207450866699,0.3706718385219574,-0.07568928599357605,0.9997709393501282,0.2575213611125946,0.3679869771003723,-0.07573233544826508,0.9997944235801697,0.2578311562538147,0.3648136258125305,-0.0757376179099083,0.9998656511306763,0.2742433547973633,0.3313071131706238,-0.17333731055259705,0.9995253086090088,0.2727489471435547,0.3337275981903076,0.007232816889882088,0.9997789263725281,0.2865569293498993,0.39063963294029236,-0.10665442049503326,0.9997217059135437,0.28656941652297974,0.3925427198410034,-0.05375966429710388,0.9996569156646729,0.3658296465873718,0.38519492745399475,-0.2724551856517792,0.9996629953384399,0.3735812306404114,0.3447395861148834,0.15077908337116241,0.999620795249939,0.399926096200943,0.608739972114563,-0.2962040901184082,0.9864262342453003,0.4029094874858856,0.5422419309616089,0.1626141220331192,0.3017914295196533,0.4038506746292114,0.8111362457275391,-0.25891634821891785,0.9746792316436768,0.40474313497543335,0.6952093839645386,0.06256000697612762,0.4086495339870453,0.37837857007980347,0.8358432054519653,-0.30737799406051636,0.9629173874855042,0.3867783546447754,0.6958277821540833,0.060373786836862564,0.40800681710243225,0.37289881706237793,0.8242394924163818,-0.2791968882083893,0.9612030982971191,0.3837858736515045,0.7013110518455505,0.013276507146656513,0.4084455966949463,0.38467374444007874,0.8156445622444153,-0.24812565743923187,0.9409027099609375,0.3919529616832733,0.7093731164932251,0.039374787360429764,0.4136444330215454,0.5668541789054871,0.5077360272407532,-0.12489602714776993,0.9982985854148865,0.5655510425567627,0.4687028229236603,0.12463530898094177,0.9962967038154602,0.7186611294746399,0.5891382694244385,-0.0563916340470314,0.943326473236084,0.7088760137557983,0.5705243349075317,0.20792098343372345,0.46682000160217285,0.8674012422561646,0.646652340888977,0.041225407272577286,0.9822861552238464,0.8399286866188049,0.6211369633674622,0.32964327931404114,0.7530969381332397,0.8986966609954834,0.6373437643051147,0.04607071354985237,0.9893935918807983,0.8629646897315979,0.6035150289535522,0.3399013578891754,0.8513904809951782,0.8646851778030396,0.7565189003944397,-0.030836699530482292,0.9761115312576294,0.8380284309387207,0.7088270783424377,0.29664719104766846,0.8814789056777954,167.14612673437796,177.7385112485555,175.4976110383178
